id,frequency_GHz,peak_mV,sigma_peak_mV,noise_mV,sigma_noise_mV,sample,antenna
20-06-24_R8,4.03481,0.695991,0.033979,0.03265,0.000388587,SIL,LF
20-06-24_R8,4.10759,0.964894,0.0222428,0.0630833,0.00687268,SIL,LF
20-06-24_R8,4.18038,0.219815,0.016025,0.0305333,0.000294392,SIL,LF
20-06-24_R8,4.25316,0.705674,0.0211744,0.04655,0.000446094,SIL,LF
20-06-24_R8,4.32595,0.817357,0.0403349,0.0471,0.000485798,SIL,LF
20-06-24_R8,4.39873,1.30874,0.0412523,0.119633,0.0571907,SIL,LF
20-06-24_R8,4.47152,1.64032,0.0707572,0.0619833,0.00129833,SIL,LF
20-06-24_R8,4.5443,1.17619,0.0352927,0.0550167,0.00103037,SIL,LF
20-06-24_R8,4.61709,1.34527,0.0395994,0.0543667,0.000804156,SIL,LF
20-06-24_R8,4.68987,1.43852,0.0331608,0.0562333,0.000382971,SIL,LF
20-06-24_R8,4.76266,1.53895,0.0560441,0.05745,0.000528205,SIL,LF
20-06-24_R8,4.83544,1.75354,0.0526168,0.06725,0.00162696,SIL,LF
20-06-24_R8,4.90823,1.72053,0.0626569,0.0663833,0.00123841,SIL,LF
20-06-24_R8,4.98101,1.63768,0.0491404,0.0677833,0.00124807,SIL,LF
20-06-24_R8,5.0538,1.812,0.0788723,0.0693333,0.00231229,SIL,LF
20-06-24_R8,5.12658,2.34962,0.0691632,0.07965,0.00116576,SIL,LF
20-06-24_R8,5.19937,2.43874,0.0768707,0.0806667,0.00132615,SIL,LF
20-06-24_R8,5.27215,1.67611,0.0723013,0.0652667,0.000763326,SIL,LF
20-06-24_R8,5.34494,1.99301,0.281524,0.378,0.00562139,SIL,LF
20-06-24_R8,5.41772,2.21584,0.362452,0.56,0.0223338,SIL,LF
20-06-24_R8,5.49051,2.39563,0.437304,0.574833,0.00992807,SIL,LF
20-06-24_R8,5.56329,2.09986,0.180536,0.6415,0.011709,SIL,LF
20-06-24_R8,5.63608,2.39344,0.378274,0.609667,0.00765942,SIL,LF
20-06-24_R8,5.70886,2.11948,0.237872,0.6175,0.00403733,SIL,LF
20-06-24_R8,5.78165,2.177,0.380156,0.651,0.0207461,SIL,LF
20-06-24_R8,5.85443,1.80896,0.262637,0.6525,0.00801873,SIL,LF
20-06-24_R8,5.92722,1.75095,0.339404,0.678167,0.00919601,SIL,LF
20-06-24_R8,6.0,1.63266,0.0988279,0.6865,0.00922497,SIL,LF
